Date,Timestamp,Invoice No.,Item Name,Price,Qty.,Sub Total,Discount,Tax,Final Total,Table No.,Server Name,Covers,Variation,Category,HSN
2023-06-29,2023-06-29 15:20:41,26128,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-06-29,2023-06-29 15:20:41,26128,Chicken Noodles,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-06-29,2023-06-29 15:20:41,26128,Kozhicharru,90.00,1.00,90.00,0.00,4.50,94.50,4,biller,0,,Non Veg Soup,
2023-06-29,2023-06-29 15:20:41,26128,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,4,biller,0,,Deserts & Mocktails,
2023-06-29,2023-06-29 15:20:41,26128,Venilla Scoop,80.00,2.00,160.00,0.00,8.00,168.00,4,biller,0,,Deserts & Mocktails,
2023-06-29,2023-06-29 15:15:02,26127,Romali Roti (1 No),50.00,3.00,150.00,7.50,7.12,149.62,50,biller,0,,Indian Breads,
2023-06-29,2023-06-29 14:53:23,26126,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,11,biller,0,,NON VEG BRIYANI & RICE,
2023-06-29,2023-06-29 14:53:23,26126,Egg Briyani With Raitha And Chicken Gravy,140.00,2.00,280.00,0.00,14.00,294.00,11,biller,0,,NON VEG BRIYANI & RICE,
2023-06-29,2023-06-29 14:53:23,26126,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,11,biller,0,,Deserts & Mocktails,
2023-06-29,2023-06-29 14:43:14,26125,Chicken Biriyani With Raitha And Gravy,160.00,2.00,320.00,0.00,16.00,336.00,13,biller,0,,NON VEG BRIYANI & RICE,
2023-06-29,2023-06-29 14:43:14,26125,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,13,biller,0,,Deserts & Mocktails,
2023-06-29,2023-06-29 14:42:53,26124,Jeera Peas Pulao,130.00,1.00,130.00,0.00,6.50,136.50,20,biller,0,,VEG BIRYANI & RICE,
2023-06-29,2023-06-29 14:42:53,26124,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,20,biller,0,,Deserts & Mocktails,
2023-06-29,2023-06-29 14:42:53,26124,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,20,biller,0,,NON VEG BRIYANI & RICE,
2023-06-29,2023-06-29 14:42:53,26124,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,20,biller,0,,Deserts & Mocktails,
2023-06-29,2023-06-29 14:29:00,26123,Chicken Noodles,160.00,1.00,160.00,0.00,8.00,168.00,3,biller,0,,NON VEG BRIYANI & RICE,
2023-06-29,2023-06-29 14:29:00,26123,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,3,biller,0,,Deserts & Mocktails,
2023-06-29,2023-06-29 14:27:16,26122,Kozhi Malliperattal,170.00,1.00,170.00,0.00,8.50,178.50,1,biller,0,,NON VEG STARTERS CHICKEN,
2023-06-29,2023-06-29 14:27:03,26121,Schezwan Chicken  Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-06-29,2023-06-29 14:27:03,26121,Kozhi Milaghuperattal,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG STARTERS CHICKEN,
2023-06-29,2023-06-29 14:27:03,26121,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,2,biller,0,,Deserts & Mocktails,
2023-06-29,2023-06-29 14:11:11,26120,Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,10,biller,0,,VEG BIRYANI & RICE,
2023-06-29,2023-06-29 14:11:11,26120,Lemon Soda,50.00,2.00,100.00,0.00,5.00,105.00,10,biller,0,,Deserts & Mocktails,
2023-06-29,2023-06-29 14:11:11,26120,Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,10,biller,0,,NON VEG BRIYANI & RICE,
2023-06-29,2023-06-29 14:11:11,26120,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,10,biller,0,,Deserts & Mocktails,
2023-06-29,2023-06-29 14:02:23,26119,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,50,biller,0,,Non Veg Tandoor,
2023-06-29,2023-06-29 13:53:04,26118,Egg Briyani With Raitha And Chicken Gravy,140.00,1.00,140.00,0.00,7.00,147.00,9,biller,0,,NON VEG BRIYANI & RICE,
2023-06-29,2023-06-29 13:53:04,26118,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,9,biller,0,,Deserts & Mocktails,
2023-06-29,2023-06-29 13:53:04,26118,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,9,biller,0,,Deserts & Mocktails,
2023-06-29,2023-06-29 13:38:55,26117,Paneer- 65,140.00,1.00,140.00,0.00,7.00,147.00,50,biller,0,,Veg Starters,
2023-06-28,2023-06-28 22:38:35,26116,Chicken Lolly Pop,190.00,1.00,190.00,0.00,9.50,199.50,10,biller,0,,NON VEG STARTERS CHICKEN,
2023-06-28,2023-06-28 21:43:24,26115,Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,12,biller,0,,NON VEG BRIYANI & RICE,
2023-06-28,2023-06-28 21:43:24,26115,Manchow Chicken Soup,90.00,1.00,90.00,0.00,4.50,94.50,12,biller,0,,Non Veg Soup,
2023-06-28,2023-06-28 21:43:24,26115,Mint Lemon Juice,40.00,1.00,40.00,0.00,2.00,42.00,12,biller,0,,Deserts & Mocktails,
2023-06-28,2023-06-28 21:35:49,26114,Hot And Sour Chicken Soup,90.00,1.00,90.00,0.00,4.50,94.50,19,biller,0,,Non Veg Soup,
2023-06-28,2023-06-28 21:23:19,26113,Fish Finger,199.00,1.00,199.00,0.00,9.94,208.94,45,biller,0,,NON VEG STARTERS FISH,
2023-06-28,2023-06-28 21:23:19,26113,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,45,biller,0,,Deserts & Mocktails,
2023-06-28,2023-06-28 21:23:19,26113,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,45,biller,0,,Deserts & Mocktails,
2023-06-28,2023-06-28 21:23:05,26112,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,2,biller,0,,Deserts & Mocktails,
2023-06-28,2023-06-28 21:02:36,26111,French Fries,100.00,1.00,100.00,0.00,5.00,105.00,50,biller,0,,Veg Starters,
2023-06-28,2023-06-28 21:02:36,26111,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,50,biller,0,,Deserts & Mocktails,
2023-06-28,2023-06-28 15:48:15,26110,Chicken Biriyani With Raitha And Gravy,160.00,2.00,320.00,0.00,16.00,336.00,16,biller,0,,NON VEG BRIYANI & RICE,
2023-06-28,2023-06-28 15:03:05,26109,Egg Bhurji,50.00,1.00,50.00,0.00,2.50,52.50,3,biller,0,,NON VEG STARTERS EGG,
2023-06-28,2023-06-28 15:03:05,26109,Chapathi (2 No),50.00,1.00,50.00,0.00,2.50,52.50,3,biller,0,,Indian Breads,
2023-06-28,2023-06-28 15:03:05,26109,Tea,20.00,1.00,20.00,0.00,1.00,21.00,3,biller,0,,Deserts & Mocktails,
2023-06-28,2023-06-28 15:03:05,26109,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,3,biller,0,,Deserts & Mocktails,
2023-06-28,2023-06-28 14:56:09,26108,Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,50,biller,0,,VEG BIRYANI & RICE,
2023-06-28,2023-06-28 14:44:34,26107,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,1,biller,0,,Deserts & Mocktails,
2023-06-28,2023-06-28 14:44:22,26106,Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,9,biller,0,,VEG BIRYANI & RICE,
2023-06-28,2023-06-28 14:44:22,26106,Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,9,biller,0,,NON VEG BRIYANI & RICE,
2023-06-28,2023-06-28 14:26:21,26105,Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,6,biller,0,,VEG BIRYANI & RICE,
2023-06-28,2023-06-28 14:26:21,26105,Veg Noodles,130.00,1.00,130.00,0.00,6.50,136.50,6,biller,0,,VEG BIRYANI & RICE,
2023-06-28,2023-06-28 14:26:21,26105,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,6,biller,0,,Non Veg Tandoor,
2023-06-28,2023-06-28 14:26:21,26105,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,6,biller,0,,Deserts & Mocktails,
2023-06-28,2023-06-28 14:04:04,26104,Schezwan Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,3,biller,0,,NON VEG BRIYANI & RICE,
2023-06-28,2023-06-28 14:04:04,26104,Manchurian Gravy (Gobi),150.00,1.00,150.00,0.00,7.50,157.50,3,biller,0,Gobi,Veg Gravy,
2023-06-28,2023-06-28 14:04:04,26104,Romali Roti (1 No),50.00,1.00,50.00,0.00,2.50,52.50,3,biller,0,,Indian Breads,
2023-06-28,2023-06-28 13:45:24,26103,Dragon Babycorn,160.00,1.00,160.00,0.00,8.00,168.00,50,biller,0,,Veg Starters,
2023-06-28,2023-06-28 13:45:24,26103,Honey Potato,170.00,1.00,170.00,0.00,8.50,178.50,50,biller,0,,Veg Starters,
2023-06-28,2023-06-28 13:45:24,26103,Romali Roti (1 No),50.00,4.00,200.00,0.00,10.00,210.00,50,biller,0,,Indian Breads,
2023-06-28,2023-06-28 13:45:24,26103,Paneer Butter Masala,150.00,1.00,150.00,0.00,7.50,157.50,50,biller,0,,Veg Gravy,
2023-06-28,2023-06-28 13:45:24,26103,Jeera Peas Pulao,130.00,1.00,130.00,0.00,6.50,136.50,50,biller,0,,VEG BIRYANI & RICE,
2023-06-28,2023-06-28 13:45:24,26103,Singapore Fried Rice Veg,130.00,1.00,130.00,0.00,6.50,136.50,50,biller,0,,VEG BIRYANI & RICE,
2023-06-28,2023-06-28 13:20:59,26102,Romali Roti (1 No),50.00,2.00,100.00,10.00,4.50,94.50,3,biller,0,,Indian Breads,
2023-06-28,2023-06-28 13:20:59,26102,Butter Chicken Gravy,170.00,1.00,170.00,17.00,7.66,160.66,3,biller,0,,Non Veg Gravy,
2023-06-28,2023-06-28 13:16:25,26101,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-06-28,2023-06-28 13:07:26,26100,"Plain Briyani With Raitha, Gravy.",130.00,6.00,780.00,0.00,39.00,819.00,16,biller,0,,VEG BIRYANI & RICE,
2023-06-28,2023-06-28 13:07:26,26100,Pepper Tandoori Chicken ( Full ),399.00,1.00,399.00,0.00,19.96,418.96,16,biller,0,,Non Veg Tandoor,
2023-06-28,2023-06-28 13:07:26,26100,Chicken 65,160.00,1.00,160.00,0.00,8.00,168.00,16,biller,0,,NON VEG STARTERS CHICKEN,
2023-06-28,2023-06-28 13:07:26,26100,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,16,biller,0,,Deserts & Mocktails,
2023-06-28,2023-06-28 13:07:26,26100,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,16,biller,0,,Deserts & Mocktails,
2023-06-28,2023-06-28 12:28:37,26099,Butter Scotch Scoop,80.00,1.00,80.00,0.00,4.00,84.00,1,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 22:06:17,26098,Egg Noodles,140.00,1.00,140.00,0.00,7.00,147.00,11,biller,0,,NON VEG BRIYANI & RICE,
2023-06-27,2023-06-27 22:06:17,26098,Pulka (2 No),40.00,2.00,80.00,0.00,4.00,84.00,11,biller,0,,Indian Breads,
2023-06-27,2023-06-27 22:06:17,26098,Chicken Kheema Masala,180.00,1.00,180.00,0.00,9.00,189.00,11,biller,0,,Non Veg Gravy,
2023-06-27,2023-06-27 22:06:17,26098,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,11,biller,0,,Non Veg Tandoor,
2023-06-27,2023-06-27 21:41:00,26097,Chicken Kati Roll,120.00,1.00,120.00,0.00,6.00,126.00,9,biller,0,,NON VEG STARTERS CHICKEN,
2023-06-27,2023-06-27 21:41:00,26097,Chicken 65,160.00,1.00,160.00,0.00,8.00,168.00,9,biller,0,,NON VEG STARTERS CHICKEN,
2023-06-27,2023-06-27 21:41:00,26097,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,9,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 21:40:50,26096,"Plain Briyani With Raitha, Gravy.",130.00,1.00,130.00,0.00,6.50,136.50,8,biller,0,,VEG BIRYANI & RICE,
2023-06-27,2023-06-27 21:40:50,26096,"Plain Briyani With Raitha, Gravy.",130.00,1.00,130.00,0.00,6.50,136.50,8,biller,0,,VEG BIRYANI & RICE,
2023-06-27,2023-06-27 21:37:35,26095,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,7,biller,0,,NON VEG BRIYANI & RICE,
2023-06-27,2023-06-27 21:37:35,26095,"Plain Briyani With Raitha, Gravy.",130.00,1.00,130.00,0.00,6.50,136.50,7,biller,0,,VEG BIRYANI & RICE,
2023-06-27,2023-06-27 21:37:35,26095,Prawn 65,199.00,1.00,199.00,0.00,9.94,208.94,7,biller,0,,NON VEG STARTERS FISH,
2023-06-27,2023-06-27 21:37:35,26095,Blue Lagoon,99.00,2.00,198.00,0.00,9.90,207.90,7,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 21:32:19,26094,Kozhicharru,90.00,1.00,90.00,0.00,4.50,94.50,10,biller,0,,Non Veg Soup,
2023-06-27,2023-06-27 21:32:19,26094,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,10,biller,0,,Non Veg Tandoor,
2023-06-27,2023-06-27 21:32:19,26094,Mint Lime Soda,55.00,1.00,55.00,0.00,2.76,57.76,10,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 21:16:20,26093,Fresh Lemon Juice,35.00,1.00,35.00,1.75,1.66,34.91,50,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 21:07:16,26092,Prawn Biriyani,170.00,2.00,340.00,0.00,17.00,357.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-06-27,2023-06-27 21:07:16,26092,Chicken Chettinad,170.00,1.00,170.00,0.00,8.50,178.50,4,biller,0,,Non Veg Gravy,
2023-06-27,2023-06-27 21:07:16,26092,Nethili Fish Fry,199.00,1.00,199.00,0.00,9.94,208.94,4,biller,0,,NON VEG STARTERS FISH,
2023-06-27,2023-06-27 21:07:16,26092,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,4,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 21:07:16,26092,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,4,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 21:01:37,26091,Mushroom - 65,120.00,1.00,120.00,0.00,6.00,126.00,41,biller,0,,Veg Starters,
2023-06-27,2023-06-27 21:01:37,26091,Sweet Corn Veg Soup,80.00,1.00,80.00,0.00,4.00,84.00,41,biller,0,,Veg Soup,
2023-06-27,2023-06-27 21:01:37,26091,Hot And Sour Chicken Soup,90.00,2.00,180.00,0.00,9.00,189.00,41,biller,0,,Non Veg Soup,
2023-06-27,2023-06-27 21:01:37,26091,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,41,biller,0,,Indian Breads,
2023-06-27,2023-06-27 21:01:37,26091,Egg Bhurji,50.00,1.00,50.00,0.00,2.50,52.50,41,biller,0,,NON VEG STARTERS EGG,
2023-06-27,2023-06-27 21:01:37,26091,Prawn Fried Rice,170.00,1.00,170.00,0.00,8.50,178.50,41,biller,0,,NON VEG BRIYANI & RICE,
2023-06-27,2023-06-27 21:01:37,26091,Mixed Noodles,170.00,1.00,170.00,0.00,8.50,178.50,41,biller,0,,NON VEG BRIYANI & RICE,
2023-06-27,2023-06-27 21:01:37,26091,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,41,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 20:17:25,26090,Mint Lemon Juice,40.00,3.00,120.00,0.00,6.00,126.00,2,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 20:17:25,26090,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,2,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 20:12:30,26089,Chicken 65,160.00,2.00,320.00,0.00,16.00,336.00,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-06-27,2023-06-27 20:06:06,26088,Kozhicharru,90.00,1.00,90.00,0.00,4.50,94.50,4,biller,0,,Non Veg Soup,
2023-06-27,2023-06-27 19:51:34,26087,Chicken Kheema Masala,180.00,1.00,180.00,0.00,9.00,189.00,6,biller,0,,Non Veg Gravy,
2023-06-27,2023-06-27 19:51:34,26087,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,6,biller,0,,Indian Breads,
2023-06-27,2023-06-27 19:51:34,26087,Butter Naan,60.00,2.00,120.00,0.00,6.00,126.00,6,biller,0,,Indian Breads,
2023-06-27,2023-06-27 16:05:03,26086,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,1,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 15:27:30,26085,Chicken Biriyani With Raitha And Gravy,160.00,2.00,320.00,0.00,16.00,336.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-06-27,2023-06-27 15:15:07,26084,Chicken Noodles,160.00,2.00,320.00,0.00,16.00,336.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-06-27,2023-06-27 15:15:07,26084,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,2,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 15:15:07,26084,French Fries,100.00,1.00,100.00,0.00,5.00,105.00,2,biller,0,,Veg Starters,
2023-06-27,2023-06-27 15:15:07,26084,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,2,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 13:27:29,26083,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,1,biller,0,,Deserts & Mocktails,
2023-06-27,2023-06-27 13:25:41,26082,Butter Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,4,biller,0,,Non Veg Gravy,
2023-06-27,2023-06-27 13:25:41,26082,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,4,biller,0,,Indian Breads,
2023-06-27,2023-06-27 13:23:41,26081,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-06-27,2023-06-27 13:23:41,26081,Schewan Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,2,biller,0,,VEG BIRYANI & RICE,
2023-06-27,2023-06-27 12:30:24,26080,Chicken 65 Boneless,190.00,1.00,190.00,0.00,9.50,199.50,1,biller,0,,NON VEG STARTERS CHICKEN,
2023-06-26,2023-06-26 22:18:43,26079,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,50,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 21:38:53,26078,Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-06-26,2023-06-26 21:38:53,26078,Venilla Scoop,80.00,1.00,80.00,0.00,4.00,84.00,2,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 21:34:37,26077,"Plain Briyani With Raitha, Gravy.",130.00,1.00,130.00,0.00,6.50,136.50,10,biller,0,,VEG BIRYANI & RICE,
2023-06-26,2023-06-26 21:34:37,26077,Karaikudi Chicken,170.00,1.00,170.00,0.00,8.50,178.50,10,biller,0,,NON VEG STARTERS CHICKEN,
2023-06-26,2023-06-26 21:34:37,26077,Chapathi (2 No),50.00,1.00,50.00,0.00,2.50,52.50,10,biller,0,,Indian Breads,
2023-06-26,2023-06-26 21:34:37,26077,Gulab Jamun,50.00,1.00,50.00,0.00,2.50,52.50,10,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 21:20:33,26076,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,1,biller,0,,NON VEG BRIYANI & RICE,
2023-06-26,2023-06-26 21:18:27,26075,Butterscotch Milk Shake,110.00,1.00,110.00,0.00,5.50,115.50,17,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 21:18:27,26075,Oreo Milk Shake,120.00,1.00,120.00,0.00,6.00,126.00,17,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 21:05:42,26074,Butter Naan,60.00,2.00,120.00,0.00,6.00,126.00,9,biller,0,,Indian Breads,
2023-06-26,2023-06-26 21:05:42,26074,Kalaki,30.00,1.00,30.00,0.00,1.50,31.50,9,biller,0,,NON VEG STARTERS EGG,
2023-06-26,2023-06-26 21:05:42,26074,Butter Naan,60.00,1.00,60.00,0.00,3.00,63.00,9,biller,0,,Indian Breads,
2023-06-26,2023-06-26 21:05:42,26074,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,9,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 21:05:42,26074,Fresh Lemon Juice,35.00,2.00,70.00,0.00,3.50,73.50,9,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 20:58:46,26073,Kanniyakumari Fish Fry,199.00,1.00,199.00,0.00,9.94,208.94,3,biller,0,,NON VEG STARTERS FISH,
2023-06-26,2023-06-26 20:44:18,26072,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,19,biller,0,,Non Veg Tandoor,
2023-06-26,2023-06-26 20:44:18,26072,Tandoori Paratha,60.00,1.00,60.00,0.00,3.00,63.00,19,biller,0,,Indian Breads,
2023-06-26,2023-06-26 20:44:18,26072,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,19,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 20:44:18,26072,Gulab Jamun,50.00,1.00,50.00,0.00,2.50,52.50,19,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 20:38:46,26071,Mixed Veg Curry,140.00,1.00,140.00,0.00,7.00,147.00,50,biller,0,,Veg Gravy,
2023-06-26,2023-06-26 20:19:35,26070,Soft Drink 600ml,40.00,1.00,40.00,2.00,1.90,39.90,50,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 20:19:35,26070,Mineral Water,20.00,1.00,20.00,1.00,0.96,19.96,50,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 19:48:04,26069,Pichi Potta Kozhi Varuval,160.00,1.00,160.00,0.00,8.00,168.00,41,biller,0,,NON VEG STARTERS CHICKEN,
2023-06-26,2023-06-26 19:48:04,26069,Singapore Noodles Non-veg,170.00,1.00,170.00,0.00,8.50,178.50,41,biller,0,,NON VEG BRIYANI & RICE,
2023-06-26,2023-06-26 19:26:09,26068,Kozhicharru,90.00,1.00,90.00,0.00,4.50,94.50,13,biller,0,,Non Veg Soup,
2023-06-26,2023-06-26 19:26:09,26068,Dragon Prawns,199.00,1.00,199.00,0.00,9.94,208.94,13,biller,0,,NON VEG STARTERS FISH,
2023-06-26,2023-06-26 16:42:25,26067,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,1,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 15:44:24,26066,Kadai Chicken,170.00,1.00,170.00,0.00,8.50,178.50,4,biller,0,,Non Veg Gravy,
2023-06-26,2023-06-26 15:44:24,26066,Prawn 65,199.00,1.00,199.00,0.00,9.94,208.94,4,biller,0,,NON VEG STARTERS FISH,
2023-06-26,2023-06-26 15:44:24,26066,Romali Roti (1 No),50.00,1.00,50.00,0.00,2.50,52.50,4,biller,0,,Indian Breads,
2023-06-26,2023-06-26 15:44:24,26066,Chicken 65,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG STARTERS CHICKEN,
2023-06-26,2023-06-26 15:29:19,26065,Manchow Veg Soup,80.00,5.00,400.00,0.00,20.00,420.00,50,biller,0,,Veg Soup,
2023-06-26,2023-06-26 15:29:19,26065,Gobi- 65,120.00,6.00,720.00,0.00,36.00,756.00,50,biller,0,,Veg Starters,
2023-06-26,2023-06-26 15:29:19,26065,Chicken 65,160.00,6.00,960.00,0.00,48.00,1008.00,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-06-26,2023-06-26 15:29:19,26065,Fresh Lemon Juice,35.00,5.00,175.00,0.00,8.76,183.76,50,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 15:29:19,26065,Chicken Biriyani With Raitha And Gravy,160.00,6.00,960.00,0.00,48.00,1008.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-06-26,2023-06-26 15:29:19,26065,Romali Roti (1 No),50.00,5.00,250.00,0.00,12.50,262.50,50,biller,0,,Indian Breads,
2023-06-26,2023-06-26 15:29:19,26065,Chapathi (2 No),50.00,5.00,250.00,0.00,12.50,262.50,50,biller,0,,Indian Breads,
2023-06-26,2023-06-26 15:29:19,26065,Paneer Butter Masala,150.00,4.00,600.00,0.00,30.00,630.00,50,biller,0,,Veg Gravy,
2023-06-26,2023-06-26 15:29:19,26065,Curd Rice,90.00,5.00,450.00,0.00,22.50,472.50,50,biller,0,,VEG BIRYANI & RICE,
2023-06-26,2023-06-26 15:29:19,26065,Venilla Scoop,80.00,5.00,400.00,0.00,20.00,420.00,50,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 14:26:08,26064,Egg Briyani With Raitha And Chicken Gravy,140.00,1.00,140.00,0.00,7.00,147.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-06-26,2023-06-26 14:26:08,26064,Schezwan Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-06-26,2023-06-26 14:26:08,26064,Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-06-26,2023-06-26 14:26:08,26064,Schewan Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,4,biller,0,,VEG BIRYANI & RICE,
2023-06-26,2023-06-26 14:26:08,26064,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,4,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 13:31:13,26063,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-06-26,2023-06-26 13:31:13,26063,Dragon Chicken,190.00,1.00,190.00,0.00,9.50,199.50,4,biller,0,,NON VEG STARTERS CHICKEN,
2023-06-26,2023-06-26 12:40:35,26062,Butter Scotch Scoop,80.00,1.00,80.00,0.00,4.00,84.00,10,biller,0,,Deserts & Mocktails,
2023-06-26,2023-06-26 10:53:16,26061,Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,1,biller,0,,NON VEG BRIYANI & RICE,
2023-06-25,2023-06-25 23:03:51,26060,Romali Roti (1 No),50.00,5.00,250.00,0.00,12.50,262.50,13,biller,0,,Indian Breads,
2023-06-25,2023-06-25 23:03:51,26060,Paneer Butter Masala,150.00,1.00,150.00,0.00,7.50,157.50,13,biller,0,,Veg Gravy,
2023-06-25,2023-06-25 23:03:51,26060,Chicken Chettinad,170.00,1.00,170.00,0.00,8.50,178.50,13,biller,0,,Non Veg Gravy,
